"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
"1",2832.94458854051,2740.15380885502,2684.25962175073,2525.53912013983,2489.11871086596,2525.98217567294,2608.29986531997,1727.87344265396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2832.94458854051,2754.99021857011,2719.4647963324,2581.68948642571,2580.88668557086,2643.88697184806,2720.54167106724,2176.26031328803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2832.94458854051,2769.60827468489,2750.95751979508,2640.35574297835,2678.18007780944,2766.14162907222,2899.63642798628,2675.90912046873,175.965822541858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",2832.94458854051,2784.16075940185,2779.33165284921,2700.03621072884,2769.82424922653,2878.01284887718,3064.31080951445,2760.50848022366,378.965169350256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",2832.94458854051,2798.12044053162,2809.11427749367,2753.23409420443,2851.67603970276,2977.63079664461,3176.55768803457,2503.58322076836,502.509301085097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",2832.94458854051,2812.31510212568,2839.61075897811,2799.12817350374,2930.06956973486,3068.80006167725,3261.36757269129,2263.05409469161,1.51665105599625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",2832.94458854051,2827.42336171799,2865.51429114513,2845.56351829921,3001.92369825203,3141.49404015134,3312.28395837162,2239.49882507874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",2832.94458854051,2842.06935048161,2893.35594772328,2907.57448299573,3067.62291406498,3203.47454507924,3255.98178701036,2545.00844524011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",2832.94458854051,2858.48370591567,2937.00600469752,2997.4592056592,3126.92205883234,3276.98788391295,3129.33300968342,1872.7047903859,701.374039940381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",2832.94458854051,2874.65235579513,2988.53427878441,3081.18726973749,3180.56044466512,3310.81991773948,3111.33983839684,2298.45290979855,952.933052469911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",2832.94458854051,2891.74085872799,3043.51668819105,3162.80392862356,3231.44132931,3351.08705189351,3217.19738349833,2646.25426014372,1027.90326086112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",2832.94458854051,2912.02481441859,3087.00650269833,3218.79947991051,3285.07099163808,3324.98747339762,3197.70978103614,2576.61420649092,1564.1813021591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",2832.94458854051,2930.19492162311,3106.0061768518,3257.14722864697,3312.76323889056,3226.28959247833,3124.36148818811,2653.72969910149,2187.76455784544,34.6014761150854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",2832.94458854051,2944.94216998921,3118.64821580459,3286.36462273335,3294.3252384528,3161.72141677088,3073.38894333455,2834.32988999335,2297.33682730698,819.596432747866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",2832.94458854051,2955.78368248487,3132.9812164119,3322.47979354566,3286.32589769801,3110.19937728502,2954.94155746364,2859.0188216059,2558.93531014655,1902.40256798036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",2832.94458854051,2965.54501096471,3150.94406934991,3360.35654619437,3287.46337328134,3048.63817774039,2784.668496542,2744.6293573618,2676.3450829006,1548.68118163782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",2832.94458854051,2974.8957072967,3166.54162498096,3406.41189152256,3303.78291862418,2983.20942190984,2639.00875321173,2494.4468035083,2372.75374135019,896.219384516727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",2832.94458854051,2983.90840511083,3175.91769149779,3464.1521762097,3345.79195664209,2946.7238250869,2530.47210336954,2175.7475589395,2166.38177645623,386.803224396244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",2832.94458854051,2989.96447952591,3182.02253488459,3521.93536539142,3400.60526289904,2996.89086427048,2494.73257266997,2001.27376025845,1446.41306277409,58.1438776915818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",2832.94458854051,2996.06535380753,3186.58874808445,3572.45377272916,3481.36561597802,2969.45190863609,2511.33383295871,1959.95359563351,1223.93543049292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",2832.94458854051,3001.2434876743,3186.445214072,3593.32954802671,3584.54813248125,2931.14887720196,2631.44823115633,2084.40653268421,1216.47942596912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",2832.94458854051,3005.87685465908,3184.50780619239,3508.04215365567,3638.65250213518,2999.70287731822,2811.88523503778,2371.95786757974,1531.00124514351,5.52676106916853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",2832.94458854051,3010.21166059103,3181.50329368664,3440.57255194995,3574.08551388765,3106.88451017176,2941.27511979008,2585.53725862229,1856.33207750394,539.868638918706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",2832.94458854051,3013.56726812562,3175.26061023816,3399.86787605305,3449.89034642431,3205.18835852125,3057.88075289942,2707.40910509614,1965.28109151675,887.562795822472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",2832.94458854051,3016.89859719328,3164.44009032919,3339.45560673142,3397.41295072748,3277.80772982352,3131.9331906931,2787.24062381801,2141.86486104818,1125.67746392693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",2832.94458854051,3018.93750614282,3147.99887220955,3282.87220779032,3366.35699038098,3327.38740419563,3136.8065960412,2848.63545398307,2407.04001075729,1413.31839761346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",2832.94458854051,3020.99125244097,3128.72366427531,3234.32569464164,3325.63841541263,3269.52129354276,3078.82488466534,2846.09580885817,2413.79633822988,1645.81152143969,813.21782007138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",2832.94458854051,3020.86003676299,3106.1280459143,3181.35686000995,3268.12843184197,3198.68914421754,3014.12827460941,2751.62375729378,2326.42422930926,1815.46978617168,542.739373555864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",2832.94458854051,3020.07495621023,3081.07438691052,3143.24791378493,3171.861296122,3143.11208287377,2945.6963778481,2649.39827237132,2254.63227957132,1513.77530140814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",2832.94458854051,3018.51094833559,3054.66381747783,3104.67085831122,3114.953295196,3101.75203532917,2887.25691684314,2593.87534944898,2202.86631472091,1382.21890936311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",2832.94458854051,3015.98558889001,3027.4260908335,3046.36641402051,3058.89150523242,3048.53323520915,2858.33181079585,2585.86847398239,2128.45019544449,1447.58848134315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",2832.94458854051,3014.17939429467,2998.01182014016,2977.95922346654,2995.73514303448,2999.80492664544,2854.75728860755,2554.56064979537,2063.9995072721,1225.64523809443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
